name,family,ticker,category,is_sharpe,oos_sharpe,oos_drawdown,trade_count
turn_of_month__days_before3__days_after5,turn_of_month,JPM,pattern,0.8009,0.5878,-0.2129,360
trend_intensity__period20,trend_intensity,JPM,trend,0.0068,-0.0923,-0.3671,421
trend_intensity__period30,trend_intensity,JPM,trend,-0.1127,-0.8121,-0.3657,302
trend_intensity__period50,trend_intensity,JPM,trend,0.4454,-0.3237,-0.3231,199
trend_intensity__period63,trend_intensity,JPM,trend,0.0156,0.4528,-0.1845,206
ma_regime_momentum__regime_ma200__mom_period126__skip21,ma_regime_momentum,JPM,trend,0.4462,0.3938,-0.4007,220
ma_regime_momentum__regime_ma200__mom_period252__skip21,ma_regime_momentum,JPM,trend,0.3128,0.1822,-0.3229,168
ma_regime_momentum__regime_ma200__mom_period63__skip0,ma_regime_momentum,JPM,trend,0.3252,0.1758,-0.5048,270
ma_regime_momentum__regime_ma100__mom_period126__skip21,ma_regime_momentum,JPM,trend,0.2657,0.362,-0.3024,296
ma_regime_momentum__regime_ma50__mom_period63__skip0,ma_regime_momentum,JPM,trend,0.1937,0.3437,-0.3467,390
